Module,Transition,Domain,Spectrum_RelErr,Baseline_MSE,Baseline_MAE,Baseline_RelErr,Inner_MSE,Inner_MAE,Inner_RelErr,Ambient_MSE,Ambient_MAE,Ambient_RelErr,Drift_Ratio,e_src,e_L,e_R,e_tgt
Lang_L35.self_attn.q_proj,Base->Stage1,Lang,3.1041730276169346e-05,1.1238730705652563e-09,1.613920972750281e-05,0.0014407115183154692,5.217409520350134e-13,5.758410191758131e-07,3.10417258416824e-05,5.21740952035892e-13,5.758410191763351e-07,3.104172584170853e-05,0.999999999998316,2.9619399079633903e-13,1.620643613232756e-13,1.6392868551136697e-13,0.0014793039451336388
Lang_L35.self_attn.q_proj,Stage1->Stage2,Lang,8.546959277305154e-05,7.976684108920577e-09,5.9306181490975315e-05,0.0038381893743463873,3.955364195412904e-12,1.5810636820217687e-06,8.546896424281515e-05,3.955364195414082e-12,1.5810636820220328e-06,8.546896424282785e-05,0.9999999999997022,2.9986132088191596e-13,1.6401792444144574e-13,1.6471432579602546e-13,0.004073082354468427
Lang_L35.self_attn.q_proj,Base->Stage2,Lang,9.02438813311795e-05,8.708150890263976e-09,6.25693343800221e-05,0.004010312120586209,4.409594111102941e-12,1.669111484952363e-06,9.024320479984246e-05,4.4095941111033665e-12,1.6691114849524993e-06,9.024320479984677e-05,0.9999999999999034,2.962037821600921e-13,1.6206940239801055e-13,1.6393193217933794e-13,0.004300602076288539
Lang_L35.self_attn.k_proj,Base->Stage1,Lang,4.2696966076858714e-05,1.10585415176929e-09,1.7167036780119105e-05,0.0016468708433045518,9.063728738853959e-10,2.0369823200911535e-05,0.0014909533805302906,7.433155654957942e-13,6.76034490641642e-07,4.2696986878878306e-05,1219.3648511596039,0.02179031627192566,3.264500164001228e-14,0.021790316271925663,0.000624268717142433
Lang_L35.self_attn.k_proj,Stage1->Stage2,Lang,0.00014898141419372586,8.560703973392028e-09,6.44864860346317e-05,0.0045819627775245154,6.532159796685228e-09,6.228330420167843e-05,0.004002443566711652,9.04988282690081e-12,2.369670207419684e-06,0.00014897668120139574,721.7949581919844,0.05846128909075449,3.244773820526668e-14,0.05846128909075449,0.0021782435510176936
Lang_L35.self_attn.k_proj,Base->Stage2,Lang,0.000155401911683262,9.317928561769679e-09,6.777641267730061e-05,0.004780314887489274,7.076201553182702e-09,6.503219299397956e-05,0.004165785598893717,9.84672725312446e-12,2.4729089023484494e-06,0.00015539705042751453,718.6348693610211,0.060847180402288634,3.264811927962331e-14,0.06084718040228862,0.0022721181611188527
Lang_L35.self_attn.v_proj,Base->Stage1,Lang,4.0932334526692724e-05,5.173859244854173e-10,8.640912855975569e-06,0.0006448904944288919,4.462390483734707e-10,1.2297076976996703e-05,0.0005989112295805138,2.0843777283667797e-12,9.81467880634606e-07,4.093236921191586e-05,214.08741913737614,0.015259796553370137,5.896298001124357e-14,0.015259796553370144,0.0010453775540205377
Lang_L35.self_attn.v_proj,Stage1->Stage2,Lang,0.0002343047983680302,6.953045139135343e-09,4.788817207002083e-05,0.0023640696518397878,5.589517706063359e-09,5.310295228907912e-05,0.0021196292871179944,6.829753411862718e-11,5.105805660798923e-06,0.0002343016005547058,81.84069568829275,0.05380676204490008,5.879748841831542e-14,0.053806762044900085,0.005983943312564618
Lang_L35.self_attn.v_proj,Base->Stage2,Lang,0.00024032257763078666,7.264218209408023e-09,4.9371413722562596e-05,0.002416390859159393,5.831785790249917e-09,5.4511600734774005e-05,0.002165077890793083,7.185095441665763e-11,5.492315210320834e-06,0.0002403195013270401,81.1650427972311,0.05495698650262263,5.896119701923033e-14,0.0549569865026226,0.006137637427316852
Lang_L35.self_attn.o_proj,Base->Stage1,Lang,1.836916511849274e-05,5.402750136688844e-10,9.474540629626771e-06,0.0008266816980314756,2.6675790668844684e-13,4.113724617744553e-07,1.8369169928905277e-05,2.6675790668816926e-13,4.113724617741877e-07,1.836916992889572e-05,1.0000000000010405,3.5269496669519347e-13,1.9346842427586508e-13,1.9582119363885636e-13,0.0010577635629259573
Lang_L35.self_attn.o_proj,Stage1->Stage2,Lang,0.00020263436297506636,6.306743214199352e-09,4.801655587882356e-05,0.002824407925001813,3.246118936598035e-11,3.4974801270505183e-06,0.00020263154752167675,3.246118936599914e-11,3.497480127051439e-06,0.00020263154752173543,0.9999999999994211,3.545560389334076e-13,1.9488957238238882e-13,1.960681448108391e-13,0.011668423046948874
Lang_L35.self_attn.o_proj,Base->Stage2,Lang,0.00020438996179013993,6.618372443702327e-09,4.960919688349816e-05,0.0028933465124572075,3.302612267057128e-11,3.5331809355485867e-06,0.0002043871754679678,3.30261226705511e-11,3.5331809355480107e-06,0.0002043871754679053,1.000000000000611,3.5269637569883926e-13,1.9346868544498587e-13,1.9582088813200312e-13,0.011769519889170634
Lang_L35.mlp.gate_proj,Base->Stage1,Lang,9.674651366890964e-06,7.137106118509511e-10,1.1620040996862959e-05,0.001014306802588658,5.790440649136099e-10,1.566406803194931e-05,0.0009136167818502439,6.49313706073234e-14,2.020956702612902e-07,9.674656320682344e-06,8917.785956119975,0.11424842084777159,0.11424842084777165,5.17853634628578e-13,0.0012098916284600917
Lang_L35.mlp.gate_proj,Stage1->Stage2,Lang,3.300498338690129e-05,6.671601187862787e-09,5.118966769560546e-05,0.003101149810933622,5.399658419982777e-09,5.466245640934647e-05,0.00278991422838421,7.556879807641653e-13,6.814614678676114e-07,3.300494135889083e-05,7145.354375654546,0.34887165947618154,0.34887165947618143,5.204969868902588e-13,0.004127531952938946
Lang_L35.mlp.gate_proj,Base->Stage2,Lang,3.4412589089170336e-05,7.0581638417261825e-09,5.32002751421083e-05,0.0031897274495760776,5.710149826494465e-09,5.648429618601458e-05,0.0028690060225001757,8.215209064550954e-13,7.092750660133911e-07,3.4412562889264986e-05,6950.705431385859,0.3587606406119357,0.3587606406119356,5.178536735984829e-13,0.0043035662861343
Lang_L35.mlp.up_proj,Base->Stage1,Lang,8.763390313819016e-06,5.976942254771015e-10,1.0109080629396086e-05,0.0008809839542723539,4.870469183811959e-10,1.4059166611769891e-05,0.0007952686606233665,5.91408881639673e-14,1.921356778805402e-07,8.763395044943703e-06,8235.36699399686,0.10477986456004537,0.10477986456004534,5.395998945923585e-13,0.0011546838930501862
Lang_L35.mlp.up_proj,Stage1->Stage2,Lang,2.6910004685751002e-05,5.800749101283397e-09,4.582687171128982e-05,0.0027445508910542995,4.700309371306857e-09,5.01680523066726e-05,0.002470543296556215,5.576614321911231e-13,5.905249993454889e-07,2.6910052949815412e-05,8428.607574382077,0.3255011056105707,0.3255011056105706,5.425414657341816e-13,0.0035457204443253365
Lang_L35.mlp.up_proj,Base->Stage2,Lang,2.8057315674573794e-05,6.10314496145053e-09,4.747781090056471e-05,0.002815179492234505,4.944857271291049e-09,5.1693150350260394e-05,0.0025339971828725895,6.062276893821067e-13,6.135137281740454e-07,2.8057381143797854e-05,8156.7657794236675,0.3338602901391514,0.33386029013915147,5.395957462328827e-13,0.003696894618576908
Lang_L35.mlp.down_proj,Base->Stage1,Lang,1.3628350985327716e-05,5.518541966066198e-10,9.917177164237851e-06,0.0009144485075977602,4.371519625707376e-10,1.3583583154561893e-05,0.0008138854731821059,1.2257236076605773e-13,2.0962023464322813e-07,1.3628352435485539e-05,3566.4807289229598,0.0992600585164765,5.18729138701904e-13,0.09926005851647648,0.001662323184250446
Lang_L35.mlp.down_proj,Stage1->Stage2,Lang,3.368522317631032e-05,5.192073370175965e-09,4.372177779546252e-05,0.0028048993985354395,4.066163740530252e-09,4.7041360107413905e-05,0.002482214512853989,7.48832520288541e-13,5.954222881193512e-07,3.3685207519428155e-05,5430.004213710527,0.3027375238698355,5.113895068897693e-13,0.30273752386983543,0.004108767198208324
Lang_L35.mlp.down_proj,Base->Stage2,Lang,3.17508421769237e-05,5.461217689108309e-09,4.527918791361116e-05,0.002876680457284413,4.2673844231424964e-09,4.840451979837821e-05,0.002542891105063917,6.652983241609135e-13,6.143256306174787e-07,3.175083079750735e-05,6414.241954576693,0.3101415797206513,5.187308064791765e-13,0.31014157972065143,0.0038728207929673306
Vis_L0.attn.qkv,Base->Stage1,Vis,4.702899063515987e-05,8.739323199396147e-10,1.6309100979737443e-05,0.0014912270167862388,3.6853211676876235e-10,1.4554085725931968e-05,0.0009683726915494301,8.691893107884833e-13,6.725882700025915e-07,4.7028600093632925e-05,423.99522427910347,0.042507274931897446,0.04250727493189744,1.0352588216092011e-13,0.002066939597663065
Vis_L0.attn.qkv,Stage1->Stage2,Vis,0.00014577505391367429,7.811030394958299e-09,6.278680446876923e-05,0.004458138396386764,2.826437932065638e-09,4.112043399289646e-05,0.002681755061344894,8.351350204458237e-12,2.0820209856145634e-06,0.00014577321439348425,338.44083446013184,0.1175416071236063,0.11754160712360628,1.0372596574396339e-13,0.006406914743068856
Vis_L0.attn.qkv,Base->Stage2,Vis,0.0001575199077258968,8.20766719472976e-09,6.453146523938358e-05,0.004569926883754027,2.8898632808092208e-09,4.152708689240981e-05,0.002711677458260332,9.751107823571833e-12,2.242972228013986e-06,0.0001575166119269292,296.36256034657026,0.11881045674010463,0.11881045674010463,1.0352563144634684e-13,0.006923051724089629
Vis_L0.attn.proj,Base->Stage1,Vis,8.647447310529901e-05,1.0158007012494368e-09,1.9459114678568312e-05,0.00246742036005556,1.2476352814815872e-12,8.507432866151202e-07,8.647343554872966e-05,1.247635281481645e-12,8.507432866153402e-07,8.647343554873164e-05,0.9999999999999537,7.558444353053652e-14,4.392572962413799e-14,4.3853861871571705e-14,0.0014297292209294482
Vis_L0.attn.proj,Stage1->Stage2,Vis,0.0002253148170810099,7.180873809045448e-09,6.32879963283628e-05,0.006560170582105503,8.470357205671889e-12,2.251642275447566e-06,0.00022530838140816557,8.470357205669423e-12,2.2516422754473095e-06,0.0002253083814081328,1.000000000000291,7.679881017001505e-14,4.4028119610922884e-14,4.4245796751940537e-14,0.0037252963970359175
Vis_L0.attn.proj,Base->Stage2,Vis,0.00023252984216460477,7.704468405843569e-09,6.58049282192863e-05,0.006795130851489073,9.021301387455247e-12,2.3018642340026813e-06,0.0002325204104990305,9.021301387458666e-12,2.3018642340031167e-06,0.00023252041049907465,0.9999999999996211,7.55886903046132e-14,4.392845690806353e-14,4.385561212709154e-14,0.0038445416102849354
Vis_L0.mlp.gate_proj,Base->Stage1,Vis,3.923252477410467e-05,9.376647664103238e-10,1.6539288446158254e-05,0.00173634631646188,4.991812026067406e-10,1.6936311996573794e-05,0.0012668980360556312,4.787082131667003e-13,5.432471580789949e-07,3.923268133592542e-05,1042.7671572722966,0.0467220992603294,0.046722099260329386,9.90377446908397e-14,0.001447616342115047
Vis_L0.mlp.gate_proj,Stage1->Stage2,Vis,0.00013750451152549307,8.26006606387519e-09,6.542719180129695e-05,0.005153317372334329,4.147934911509812e-09,5.083568267881063e-05,0.0036518345722190743,5.880426044398117e-12,1.8912355935833315e-06,0.00013749899553674305,705.3799980124346,0.1345679170847282,0.13456791708472826,9.678658935867546e-14,0.0050736725408679255
Vis_L0.mlp.gate_proj,Base->Stage2,Vis,0.00014134356756383988,8.781374030738514e-09,6.779963464130863e-05,0.00531344717412859,4.339704633693186e-09,5.2045445336417476e-05,0.003735297655618262,6.213416424869209e-12,1.9466607821751996e-06,0.00014133846159632442,698.4409762596164,0.1376315551390868,0.1376315551390868,9.904333568979977e-14,0.005215347710508614
Vis_L0.mlp.up_proj,Base->Stage1,Vis,3.7182970949165176e-05,9.308444611748257e-10,1.630938682427441e-05,0.0016921954102615394,4.698595691995388e-10,1.647115209388325e-05,0.0012022533376215556,4.494342190311651e-13,5.28645361650544e-07,3.7183050903661175e-05,1045.4468069040317,0.045329566542503946,0.045329566542503946,1.0274711965359718e-13,0.001402655780022607
Vis_L0.mlp.up_proj,Stage1->Stage2,Vis,0.00013525514975931105,8.146633133686183e-09,6.449999637640282e-05,0.00500599030646227,3.939373186979774e-09,4.945864967783337e-05,0.0034810838707911894,5.9468052003345374e-12,1.8393022891019688e-06,0.00013525171508516607,662.4352159304234,0.13113572582511382,0.1311357258251138,1.0440201723555138e-13,0.005102228380324081
Vis_L0.mlp.up_proj,Base->Stage2,Vis,0.00013280541583157173,8.621986821876313e-09,6.668956080440365e-05,0.005149968848575744,4.1037084286531844e-09,5.052369211159659e-05,0.003552950630337631,5.733364236738867e-12,1.8393738544601798e-06,0.00013280232893027465,715.7592399863594,0.13384102201096698,0.13384102201096695,1.0274711997744027e-13,0.005009827869572771
Vis_L0.mlp.down_proj,Base->Stage1,Vis,5.670839483852197e-05,9.783040427862283e-10,1.6762314303424473e-05,0.0017615642557607912,4.483939833117321e-10,1.615840137635648e-05,0.0011925907965332175,1.0138509048496243e-12,7.588082001926813e-07,5.6708559009184747e-05,442.26816898510185,0.04425427998829265,9.774917453866924e-14,0.044254279988292664,0.002106711589437367
Vis_L0.mlp.down_proj,Stage1->Stage2,Vis,0.00015671150612288874,8.44734431703088e-09,6.61445273566953e-05,0.005176206053355392,3.511241361808096e-09,4.67804458005564e-05,0.0033371966574700746,7.742454085937936e-12,2.109794240536078e-06,0.000156707859061082,453.50496403786383,0.12383815049863195,9.572938081491368e-14,0.12383815049863198,0.0058218010105638195
Vis_L0.mlp.down_proj,Base->Stage2,Vis,0.00016263144334186425,9.019681451524506e-09,6.873751722599065e-05,0.005348685445704981,3.641033224625051e-09,4.768129974602368e-05,0.00339831614661626,8.338509286300355e-12,2.2092744871452344e-06,0.0001626281293149573,436.65277564744565,0.12610003493318664,9.775298344194688e-14,0.12610003493318664,0.006041742981268604
Vis_L1.attn.qkv,Base->Stage1,Vis,6.667224624141327e-05,9.729333429520753e-10,1.8056406188643828e-05,0.002084958139534364,3.3859627650019963e-10,1.4100045844134413e-05,0.0012299767022888432,9.94915763512026e-13,7.616071486788327e-07,6.667283962160618e-05,340.3265773023476,0.04073437359477025,0.040734373594770244,7.505295305277392e-14,0.002211381912021148
Vis_L1.attn.qkv,Stage1->Stage2,Vis,0.00024730682374953504,8.145160251006993e-09,6.677584451878715e-05,0.0060325158163168835,2.1866046652865117e-09,3.640157372572646e-05,0.003125602803941215,1.3688649602451317e-11,2.77123884185097e-06,0.0002473027558394748,159.73852270241048,0.10329746250479842,0.1032974625047984,7.628892959936141e-14,0.008202588038294299
Vis_L1.attn.qkv,Base->Stage2,Vis,0.00026116952490266355,8.717350260543869e-09,6.9401360551448e-05,0.006240809136706443,2.2131057581202785e-09,3.6545182132083886e-05,0.0031444865156315138,1.5266558131849284e-11,2.9224579823547e-06,0.0002611675533268892,144.96428985543702,0.10387924898130249,0.10387924898130249,7.505625380402911e-14,0.008662458457601146
Vis_L1.attn.proj,Base->Stage1,Vis,7.784075270726636e-05,9.732090772082268e-10,1.8776076416759935e-05,0.0023902699882876926,1.0321182436181382e-12,7.869486307493328e-07,7.784103654612268e-05,1.032118243619678e-12,7.869486307498659e-07,7.784103654618078e-05,0.9999999999985083,6.881906310567636e-14,4.0660041147730196e-14,4.0613873680726465e-14,0.0013003932214320718
Vis_L1.attn.proj,Stage1->Stage2,Vis,0.00022940265757636684,7.474867401969227e-09,6.471885925746435e-05,0.006624143504770059,8.964150170226996e-12,2.2952007748653214e-06,0.00022939426050217312,8.96415017023396e-12,2.2952007748660473e-06,0.00022939426050226226,0.9999999999992232,6.865059912703108e-14,4.0106098470067157e-14,4.1053245189722886e-14,0.0038323444050491237
Vis_L1.attn.proj,Base->Stage2,Vis,0.00023489411682882676,8.041974443043839e-09,6.735515980732743e-05,0.0068708320082195165,9.398524547959934e-12,2.3462373451763937e-06,0.00023488637523258558,9.39852454796637e-12,2.34623734517706e-06,0.00023488637523266605,0.9999999999993153,6.882318055853385e-14,4.066438526726948e-14,4.061412571564865e-14,0.003924097682192443
Vis_L1.mlp.gate_proj,Base->Stage1,Vis,3.878341213101913e-05,9.898142602229937e-10,1.743184123300016e-05,0.0018861962353531132,5.590426210643416e-10,1.7957121310248238e-05,0.0014175307225805902,4.184785776571935e-13,5.088352057974539e-07,3.8783467561311463e-05,1335.8930442606656,0.04945025923741206,0.04945025923741205,8.866469889117376e-14,0.0013534887593002498
Vis_L1.mlp.gate_proj,Stage1->Stage2,Vis,0.00013140984173997037,8.407667849992862e-09,6.682233679650077e-05,0.005497208316087341,4.5815327540373115e-09,5.3518006670974454e-05,0.0040579792271563915,4.804362223729857e-12,1.7094630417211698e-06,0.0001314081476384319,953.6193443966529,0.14149946325644894,0.14149946325644897,9.02145517172511e-14,0.0045860196326007845
Vis_L1.mlp.gate_proj,Base->Stage2,Vis,0.00013657520013390912,8.969285275578812e-09,6.933515163903817e-05,0.005677842487620186,4.8539888461983935e-09,5.5125212297607145e-05,0.004176897411280836,5.189492534893e-12,1.777825012449072e-06,0.00013657363463621207,935.3494226191185,0.1456392662977133,0.1456392662977133,8.866740087019981e-14,0.0047662902262396506
Vis_L1.mlp.up_proj,Base->Stage1,Vis,3.903937967872624e-05,9.92391493182569e-10,1.7698274136282382e-05,0.0019656941812957562,5.636268681968409e-10,1.8083176268382428e-05,0.00148139297081285,3.9143403976654186e-13,4.925608144841356e-07,3.903945360446729e-05,1439.9025402415127,0.04965385691916705,0.04965385691916705,8.97302237317551e-14,0.0013090231672823881
Vis_L1.mlp.up_proj,Stage1->Stage2,Vis,0.00012249642362774133,8.41198888066784e-09,6.729051339413859e-05,0.005722922548528917,4.541877281163815e-09,5.3369103402897e-05,0.0042051957929852245,3.853877866775947e-12,1.539053430079013e-06,0.0001224947560371052,1178.5213331016716,0.14089593932417935,0.14089593932417938,8.836011908239369e-14,0.0041074001204653016
Vis_L1.mlp.up_proj,Base->Stage2,Vis,0.00012445293911891774,8.999487425855052e-09,6.993735490168218e-05,0.005919396217948602,4.837029232509191e-09,5.512570038037641e-05,0.004339681727036545,3.977984516612405e-12,1.5639198606602188e-06,0.0001244514805568312,1215.9497384440137,0.14539805110765694,0.1453980511076569,8.973504595345919e-14,0.004173011504887386
Vis_L1.mlp.down_proj,Base->Stage1,Vis,4.9789569042380464e-05,1.0126488593664854e-09,1.7632106951461207e-05,0.0019509737863609342,4.960606467135946e-10,1.7078528800597472e-05,0.001365492700271427,6.595295355962627e-13,6.221813202474472e-07,4.978965532960718e-05,752.1431868325953,0.04656883933275899,9.720620031754123e-14,0.046568839332758995,0.0016991634691889428
Vis_L1.mlp.down_proj,Stage1->Stage2,Vis,0.00016739839911537966,8.510019832595607e-09,6.748374232032422e-05,0.005655615370680263,3.743064796135416e-09,4.8441265006821106e-05,0.003750837528568292,7.455188181882419e-12,2.0915748964846625e-06,0.00016739554094850727,502.07515958239713,0.12787593565680302,9.839949306952653e-14,0.12787593565680302,0.005712777939409901
Vis_L1.mlp.down_proj,Base->Stage2,Vis,0.0001822830934378062,9.134437610011681e-09,7.02549586175668e-05,0.005859431573532509,3.935273014119138e-09,4.9702074663533974e-05,0.003845935653184748,8.839959903975667e-12,2.2513884559961212e-06,0.00018228029702717515,445.16864972988117,0.13110075903831855,9.721048993973741e-14,0.13110075903831855,0.0062207562623562
Vis_L2.attn.qkv,Base->Stage1,Vis,6.576760542751583e-05,9.862767267227749e-10,1.7466714850855602e-05,0.001919461658424675,3.845296571188842e-10,1.5045764039649454e-05,0.0011985191268208942,1.1578951245001468e-12,8.184115717251242e-07,6.576800398206728e-05,332.0936836009931,0.0434082918863602,0.04340829188636021,8.515852429284936e-14,0.00238564165706904
Vis_L2.attn.qkv,Stage1->Stage2,Vis,0.00022556980410480182,8.49252052700958e-09,6.747963329641819e-05,0.005632714279596006,2.635674816493928e-09,4.0192929438997016e-05,0.0031379450413197246,1.3620775254718835e-11,2.69464068777711e-06,0.0002255798653181085,193.50402361134434,0.11348577036109647,0.11348577036109644,8.813716211993615e-14,0.00818222674655219
Vis_L2.attn.qkv,Base->Stage2,Vis,0.0002495704856135826,9.17342291476475e-09,7.050716561333085e-05,0.0058541672721149724,2.6986313532136887e-09,4.06464037125997e-05,0.003175200837026537,1.667368582787373e-11,2.967046107254884e-06,0.0002495831298183111,161.84971823700394,0.11476519893385861,0.11476519893385861,8.515818678577318e-14,0.009052872504413445
Vis_L2.attn.proj,Base->Stage1,Vis,7.61761598743945e-05,9.685605205174751e-10,1.8200717493890295e-05,0.0022488023664134897,1.1113838404445116e-12,8.261944395310116e-07,7.61763127414237e-05,1.1113838404424392e-12,8.26194439530284e-07,7.617631274135268e-05,1.0000000000018647,8.318196666385805e-14,4.780727310693534e-14,4.7882529341879075e-14,0.0013494040477858708
Vis_L2.attn.proj,Stage1->Stage2,Vis,0.00022407244433054075,7.971525996438885e-09,6.671635252223141e-05,0.006451360231418898,9.616146854297388e-12,2.4176241152415377e-06,0.00022406865275547452,9.616146854294982e-12,2.417624115241272e-06,0.00022406865275544655,1.0000000000002502,8.063562936118515e-14,4.6671431619141766e-14,4.718612221017519e-14,0.003969268825120932
Vis_L2.attn.proj,Base->Stage2,Vis,0.00023136953217534154,8.602489593387581e-09,6.948593715366157e-05,0.006701818119027942,1.0252700322850367e-11,2.5010470286661713e-06,0.0002313660814192481,1.0252700322854157e-11,2.501047028666574e-06,0.0002313660814192909,0.9999999999996303,8.318340301432696e-14,4.780862411631605e-14,4.788398616615533e-14,0.004098539277469993
Vis_L2.mlp.gate_proj,Base->Stage1,Vis,3.625505439787303e-05,9.795377522529428e-10,1.6987024012765956e-05,0.0018515062613926514,5.71882812130533e-10,1.8074786742585325e-05,0.001414712261848291,3.755864693908144e-13,4.857413751208787e-07,3.62551381923862e-05,1522.6395483791073,0.05001751552426345,0.050017515524263464,9.87532133074016e-14,0.0012822508835657821
Vis_L2.mlp.gate_proj,Stage1->Stage2,Vis,0.00012561425800652033,8.554706321834415e-09,6.721211202511484e-05,0.005471523371348201,4.8259602406578365e-09,5.500325605443764e-05,0.004109581294015451,4.508672427602934e-12,1.672433853844813e-06,0.0001256116868269417,1070.3727800477159,0.14524549700170036,0.1452454970017004,9.934445233347508e-14,0.00444265285826775
Vis_L2.mlp.gate_proj,Base->Stage2,Vis,0.000127248826016506,9.126857976833014e-09,6.976721261866238e-05,0.005651534099875792,5.102231432086111e-09,5.659646369242062e-05,0.004225574694624763,4.626796353876202e-12,1.693847354474558e-06,0.00012724651547718602,1102.7568628153695,0.14934403932689022,0.14934403932689022,9.875602078471711e-14,0.004500473721590702
Vis_L2.mlp.up_proj,Base->Stage1,Vis,3.793493098802524e-05,9.779210854704909e-10,1.7049429339937106e-05,0.0018755663096851711,5.631752397507123e-10,1.797571686147676e-05,0.0014233191551888918,4.0005423161497614e-13,4.991846222794649e-07,3.7934988099513356e-05,1407.7472383612444,0.049633967461219924,0.049633967461219924,9.861373880316098e-14,0.001323358380907349
Vis_L2.mlp.up_proj,Stage1->Stage2,Vis,0.00011446506674509392,8.424036177487687e-09,6.677601052365855e-05,0.00550465997684759,4.739362934221429e-09,5.451822722229413e-05,0.004128862022399518,3.642377008508364e-12,1.507654376020149e-06,0.00011446239638908283,1301.173086462652,0.14394828868867499,0.143948288688675,1.0081755516450828e-13,0.003993102752552984
Vis_L2.mlp.up_proj,Base->Stage2,Vis,0.0001207344573274819,9.018204332002009e-09,6.943691183707551e-05,0.005695481187576564,5.0398193646292585e-09,5.6259234644884894e-05,0.004257727587845551,4.052310741024535e-12,1.5898133904804323e-06,0.00012073182247568197,1243.6902514921783,0.14843406596115333,0.14843406596115338,9.861248135420314e-14,0.0042118161759399
Vis_L2.mlp.down_proj,Base->Stage1,Vis,5.400941816846492e-05,9.665247831868631e-10,1.6780939429306646e-05,0.001853765632377383,5.013362845890933e-10,1.702267789602044e-05,0.0013350972402435502,8.204359576863509e-13,6.424540166022886e-07,5.400956410044369e-05,611.0608389262626,0.046808609499334686,1.0440779103434664e-13,0.046808609499334713,0.0018951359973278356
Vis_L2.mlp.down_proj,Stage1->Stage2,Vis,0.00014177362888960008,8.5226181110765e-09,6.711841188505096e-05,0.005504592324532882,4.146986368549983e-09,5.091518799244877e-05,0.0038397676893575095,5.653198740127434e-12,1.83905882817137e-06,0.000141770467883721,733.5645816082705,0.13464040441497538,1.0154216541494572e-13,0.13464040441497538,0.004974680171104655
Vis_L2.mlp.down_proj,Base->Stage2,Vis,0.0001417441492081124,9.108247474032354e-09,6.975348669995941e-05,0.005690573759691084,4.366859884103175e-09,5.229025050800126e-05,0.003940245435021904,5.6508785271678564e-12,1.8555630142086468e-06,0.00014174137184005056,772.7753946768672,0.1381677840755377,1.0441065524244976e-13,0.1381677840755377,0.004973659200280015
Vis_L3.attn.qkv,Base->Stage1,Vis,5.676873440891059e-05,1.0076531254424203e-09,1.7640384208336137e-05,0.0019626875314773117,4.217069777684068e-10,1.5815066515934067e-05,0.0012696997349274741,8.430071013001875e-13,7.155668065518206e-07,5.6769001018681584e-05,500.24131127483895,0.04548182200450993,0.045481822004509946,9.025801418875752e-14,0.0020355708055262234
Vis_L3.attn.qkv,Stage1->Stage2,Vis,0.00017991880435659836,8.642292092670314e-09,6.817533406639598e-05,0.005748010713993217,2.960011915903615e-09,4.284637301505887e-05,0.0033639522953633474,8.467629396863728e-12,2.2563140163047518e-06,0.0001799218962821829,349.5679578277192,0.12042186973322884,0.12042186973322885,9.133141160886772e-14,0.006451363577683756
Vis_L3.attn.qkv,Base->Stage2,Vis,0.00019968653263856934,9.32961295709354e-09,7.122491510721492e-05,0.00597220782665661,3.0595052496840853e-09,4.356960399853666e-05,0.0034200204274298656,1.043062568251548e-11,2.4864647176385515e-06,0.00019969090210333483,293.31943670576106,0.12238981148418447,0.12238981148418447,9.025659402707251e-14,0.007160210287044651
Vis_L3.attn.proj,Base->Stage1,Vis,6.839711156417029e-05,9.711071606717682e-10,1.774948520125469e-05,0.0021605563764447067,9.73216371306384e-13,7.818059638931589e-07,6.83969487343368e-05,9.732163713064385e-13,7.818059638931928e-07,6.839694873433874e-05,0.9999999999999439,8.221891420175145e-14,4.7528439352289747e-14,4.830889051571753e-14,0.00126274213628455
Vis_L3.attn.proj,Stage1->Stage2,Vis,0.00022631200866559618,8.159278125387572e-09,6.702166653300423e-05,0.006262495857531416,1.0654943447270128e-11,2.545387791287799e-06,0.00022630656748612847,1.0654943447260254e-11,2.545387791286796e-06,0.00022630656748602352,1.0000000000009268,8.402138063297357e-14,4.9013983217909976e-14,4.848425034141074e-14,0.004178164590342415
Vis_L3.attn.proj,Base->Stage2,Vis,0.00023531789251225892,8.804863242614707e-09,6.993755014916309e-05,0.006505533093427442,1.1519769332836786e-11,2.6457100763264953e-06,0.00023531167460879088,1.151976933283394e-11,2.645710076326376e-06,0.00023531167460876185,1.0000000000002471,8.222116869229309e-14,4.753045204562727e-14,4.830988873906898e-14,0.004344420568374468
Vis_L3.mlp.gate_proj,Base->Stage1,Vis,3.489138375562173e-05,9.855632344324934e-10,1.6937738284730596e-05,0.0018492336003549277,5.812825642098942e-10,1.8194653569480415e-05,0.001420179295940948,3.5086252302551465e-13,4.7001488765313943e-07,3.489136980889682e-05,1656.724574620993,0.05042862296843596,0.05042862296843597,1.0311517045018575e-13,0.0012393287621920554
Vis_L3.mlp.gate_proj,Stage1->Stage2,Vis,0.00011346498713462519,8.690763003696982e-09,6.774141662160953e-05,0.005491253280903268,5.005391299185244e-09,5.6031149298738926e-05,0.004167364995468754,3.71043372541583e-12,1.5233338305166115e-06,0.00011346315660005738,1349.0043670364407,0.14795064897959206,0.14795064897959206,1.028841120018432e-13,0.0040302350646557
Vis_L3.mlp.gate_proj,Base->Stage2,Vis,0.00011997774852529491,9.290275864567802e-09,7.0414726098071e-05,0.005677495874811843,5.3215062859259076e-09,5.7833923834193085e-05,0.004296945170193675,4.148604276929614e-12,1.6101673040222783e-06,0.00011997576496355547,1282.7220748719758,0.1525460340772229,0.1525460340772229,1.0311573553992185e-13,0.004261564276493675
